Encoder,LearningAlgorithm,Baseball,UKHouseOfCommons,ca2006,codling,gtcars,midwest,mpg,msleep,myeloid,nassCDS,races2000,terrorism,txhousing,us_rent_income,water
Hashing,SVM,0.8702290076335877,1.1727493917274938,1.0453648915187375,1.227272727272728,0.6160337552742625,0.9261363636363639,0.8139534883720929,1.6596434359805514,0.05042016806722694,0.6508875739644961,1.439252336448598,0.02553191489361805,1.0465116279069764,0.8164556962025317,0.35172413793103474
Helmert,EN,2.580152671755725,4.18978102189781,1.5226824457593686,2.557851239669423,2.2109704641350225,3.2840909090909096,2.7848837209302317,1.9319286871961106,2.6890756302521006,2.5798816568047327,1.141624730409777,0.22978723404255488,12.999999999999998,3.1518987341772156,1.531034482758621
Helmert,GBT,0.007633587786259549,0.5401459854014599,0.15779092702169636,0.9214876033057855,0.16033755274261627,0.06818181818181825,0.10465116279069774,0.5575364667747166,0.5882352941176466,0.0,1.03666427030913,0.6127659574468105,0.44186046511627897,0.1962025316455696,1.1793103448275863
Helmert,KNN,4.534351145038167,4.399026763990268,1.14792899408284,2.0826446280991746,2.18565400843882,3.607954545454546,2.0058139534883717,2.5542949756888174,0.5966386554621845,1.3254437869822482,1.3285406182602444,0.11914893617021505,1.3488372093023255,5.037974683544304,0.0965517241379311
Helmert,NN-1L,3.969465648854962,10.729927007299269,0.21696252465483226,0.5454545454545457,2.5063291139240524,4.181818181818182,1.63953488372093,2.2982171799027555,0.5546218487394954,0.16568047337278116,0.2832494608195542,1.2085106382978745,0.48837209302325574,1.9873417721518987,0.013793103448275872
Helmert,NN-2L,3.1603053435114505,6.107055961070559,0.07100591715976336,0.5247933884297523,1.7130801687763728,3.9715909090909096,1.5058139534883719,1.9546191247974072,1.336134453781512,1.005917159763313,0.1394680086268871,1.0893617021276631,0.5116279069767441,2.7974683544303796,0.33103448275862096
Helmert,RF,0.09160305343511459,0.8077858880778589,0.48915187376725827,0.9008264462809921,0.03375527426160342,0.28977272727272757,0.1569767441860463,0.9562398703403568,0.18487394957983116,0.3076923076923079,1.0869877785765634,0.3234042553191519,0.3953488372093023,0.17088607594936706,0.6206896551724143
Helmert,SVM,3.2061068702290076,4.330900243309002,1.041420118343195,1.6115702479338851,1.696202531645571,4.062500000000001,1.6453488372093021,2.1685575364667753,0.08403361344537823,0.4497041420118333,1.4550682961897916,0.0,2.2790697674418605,6.90506329113924,0.29655172413793124
JamesStein,EN,2.564885496183206,3.2749391727493915,1.5502958579881654,2.619834710743803,1.8649789029535881,2.920454545454546,2.627906976744185,1.7536466774716375,2.6890756302521006,2.6035502958579873,1.141624730409777,0.22127659574468347,13.860465116279068,3.189873417721519,1.7999999999999998
JamesStein,GBT,0.022900763358778647,0.5060827250608273,0.17357001972386576,0.9297520661157028,0.8101265822784821,0.9488636363636366,0.25581395348837194,0.580226904376013,0.5882352941176466,0.0,1.0122214234363769,0.6127659574468105,0.34883720930232553,0.48101265822784817,1.1793103448275863
